Time,Thrust N,x-Thrust N,y-Thrust N,Acceleration Feet/sec/sec,x-Acceleration Feet/sec/sec,y-Acceleration Feet/sec/sec,Acceleration Total Feet/sec/sec,x-Acceleration Total Feet/sec/sec,y-Acceleration Total Feet/sec/sec,Velocity Feet / Sec,x-Velocity Feet / Sec,y-Velocity Feet / Sec,Mach number,Altitude Feet,Range Feet,Cd,Drag force N,x-Drag force N,y-Drag force N,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,Flight angle Deg.,Gamma - Velocity tangent angle Deg.,Wind angle of attack Deg.,CG Inches,Mass Ounces,CP Inches,CNa - normal force coefficient,Static stability margin Calibers,Angular acceleration Rad/s/s,Torque N-m,Pitch rate rad/s,Pitch force N,x-Wind velocity Miles / Hour,Cross wind drag N,Cross wind lift N,X Wind induced acceleration Feet/sec/sec,Y Wind induced lift Feet/sec/sec,X Wind drift velocity Feet / Sec,Y Wind drift velocity Feet / Sec,Thermal rise velocity Miles / Hour,Gravity Feet/sec/sec,Pressure KPa,Temperature Degrees Fahrenheit,Density kg/m^3,Viscosity ?,Kinematic viscosity ?,Sound velocity Feet / Sec,Corrective moment coefficient,Damping moment coefficient,Nat. Freq. at zero roll rate rad/s,Damping Ratio,Prec. Freq. rad/s,Nat. Coupled Frequency rad/s,Coupled Damping Ratio,Booster 2 Velocity Feet / Sec,Booster 2 x-Velocity Feet / Sec,Booster 2 y-Velocity Feet / Sec,Booster 2 range Feet,Booster 2 altitude Feet,Booster 2 flight angle Deg.,Booster 1 Velocity Feet / Sec,Booster 1 x-Velocity Feet / Sec,Booster 1 y-Velocity Feet / Sec,Booster 1 range Feet,Booster 1 altitude Feet,Booster 1 flight angle 
 5.197500, 0.000000, 0.000000, 0.000000, 3.890000, 0.301000,-3.878000,35.966000, 0.301000,-35.964000,105.565000,-8.183000,105.247000, 0.094679,849.793000,-36.372000, 0.461779, 0.709282, 0.054955,-0.707147,1530.016892, 9.431258,95.978646,94.443966, 0.041294,10.234000,21.103697,14.300000, 7.456565, 1.834086, 0.008120, 0.000852, 0.041547, 0.008254, 1.987564, 0.012843, 0.000000, 0.070000, 0.000000, 0.422000, 0.000000, 0.000000,32.086000,98245.816617,57.623000, 1.190933, 0.000018, 0.000161,1114.968000, 1.182618, 0.015050, 6.500812, 0.041363, 0.000000, 6.480868, 0.041236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.215000, 0.000000, 0.000000, 0.000000, 3.845000, 0.300000,-3.833000,35.921000, 0.300000,-35.920000,104.937000,-8.177000,104.618000, 0.094117,851.628000,-36.508000, 0.461964, 0.701122, 0.054617,-0.698990,1530.016892, 9.431258,96.020356,94.467704, 0.032614,10.234000,21.103697,14.299000, 7.456565, 1.833656, 0.001513, 0.000665, 0.041626, 0.006442, 1.987537, 0.012826, 0.000000, 0.070000, 0.000000, 0.423000, 0.000000, 0.000000,32.086000,98239.297395,57.617000, 1.190869, 0.000018, 0.000161,1114.961000, 1.168270, 0.014959, 6.461254, 0.041367, 0.000000, 6.441432, 0.041240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.232500, 0.000000, 0.000000, 0.000000, 3.800000, 0.298000,-3.789000,35.876000, 0.298000,-35.875000,104.310000,-8.172000,103.990000, 0.093556,853.453000,-36.644000, 0.462151, 0.693018, 0.054277,-0.690890,1530.016892, 9.431258,96.062086,94.491712, 0.024275,10.234000,21.103697,14.298000, 7.456565, 1.833243,-0.004632, 0.000489, 0.041594, 0.004737, 1.987509, 0.012810, 0.000000, 0.070000, 0.000000, 0.425000, 0.000000, 0.000000,32.086000,98232.817567,57.610000, 1.190806, 0.000018, 0.000161,1114.954000, 1.154041, 0.014869, 6.421786, 0.041370, 0.000000, 6.402085, 0.041243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.250000, 0.000000, 0.000000, 0.000000, 3.756000, 0.296000,-3.745000,35.832000, 0.296000,-35.831000,103.685000,-8.167000,103.362000, 0.092995,855.267000,-36.779000, 0.462337, 0.684970, 0.053935,-0.682846,1530.016892, 9.431258,96.103727,94.515995, 0.016390,10.234000,21.103697,14.297000, 7.456565, 1.832851,-0.010250, 0.000326, 0.041460, 0.003160, 1.987482, 0.012793, 0.000000, 0.070000, 0.000000, 0.426000, 0.000000, 0.000000,32.086000,98226.377080,57.604000, 1.190743, 0.000018, 0.000161,1114.947000, 1.139934, 0.014779, 6.382417, 0.041373, 0.000000, 6.362837, 0.041246, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.267500, 0.000000, 0.000000, 0.000000, 3.712000, 0.294000,-3.701000,35.788000, 0.294000,-35.787000,103.059000,-8.162000,102.736000, 0.092435,857.070000,-36.914000, 0.462524, 0.676977, 0.053596,-0.674851,1530.016892, 9.431258,96.145183,94.540557, 0.009065,10.234000,21.103697,14.296000, 7.456565, 1.832487,-0.015288, 0.000178, 0.041232, 0.001727, 1.987454, 0.012776, 0.000000, 0.070000, 0.000000, 0.427000, 0.000000, 0.000000,32.086000,98219.975879,57.598000, 1.190680, 0.000018, 0.000161,1114.940000, 1.125953, 0.014689, 6.343156, 0.041376, 0.000000, 6.323695, 0.041249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.285000, 0.000000, 0.000000, 0.000000, 3.669000, 0.292000,-3.657000,35.745000, 0.292000,-35.744000,102.435000,-8.157000,102.110000, 0.091876,858.862000,-37.050000, 0.462712, 0.669039, 0.053255,-0.666918,1530.016892, 9.431258,96.186366,94.565402, 0.002393,10.234000,21.103697,14.295000, 7.456565, 1.832155,-0.019702, 0.000046, 0.040923, 0.000450, 1.987426, 0.012760, 0.000000, 0.070000, 0.000000, 0.428000, 0.000000, 0.000000,32.086000,98213.613910,57.591000, 1.190617, 0.000018, 0.000161,1114.933000, 1.112098, 0.014599, 6.304008, 0.041378, 0.000000, 6.284668, 0.041251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.302500, 0.000000, 0.000000, 0.000000, 3.626000, 0.290000,-3.614000,35.702000, 0.290000,-35.700000,101.812000,-8.152000,101.485000, 0.091317,860.643000,-37.185000, 0.462900, 0.661156, 0.052912,-0.659034,1530.016892, 9.431258,96.227199,94.590536,-0.003541,10.234000,21.103697,14.295000, 7.456565, 1.832170,-0.023462,-0.000068, 0.040542,-0.000658, 1.987399, 0.012743, 0.000000, 0.070000, 0.000000, 0.430000, 0.000000, 0.000000,32.086000,98207.291120,57.585000, 1.190555, 0.000018, 0.000161,1114.926000, 1.098556, 0.014510, 6.265511, 0.041377, 0.000000, 6.246289, 0.041250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.320000, 0.000000, 0.000000, 0.000000, 3.583000, 0.288000,-3.571000,35.659000, 0.288000,-35.658000,101.189000,-8.147000,100.860000, 0.090759,862.413000,-37.320000, 0.463089, 0.653328, 0.052580,-0.651211,1530.016892, 9.431258,96.267617,94.615964,-0.008664,10.234000,21.103697,14.296000, 7.456565, 1.832426,-0.026546,-0.000164, 0.040101,-0.001591, 1.987371, 0.012727, 0.000000, 0.070000, 0.000000, 0.431000, 0.000000, 0.000000,32.086000,98201.007456,57.578000, 1.190494, 0.000018, 0.000161,1114.919000, 1.085259, 0.014420, 6.227474, 0.041373, 0.000000, 6.208369, 0.041246, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.337500, 0.000000, 0.000000, 0.000000, 3.540000, 0.287000,-3.529000,35.616000, 0.287000,-35.615000,100.567000,-8.142000,100.237000, 0.090202,864.173000,-37.455000, 0.463278, 0.645554, 0.052238,-0.643437,1530.016892, 9.431258,96.307567,94.641691,-0.012916,10.234000,21.103697,14.296000, 7.456565, 1.832639,-0.028940,-0.000242, 0.039613,-0.002342, 1.987343, 0.012710, 0.000000, 0.070000, 0.000000, 0.432000, 0.000000, 0.000000,32.086000,98194.762865,57.572000, 1.190432, 0.000018, 0.000161,1114.912000, 1.072032, 0.014331, 6.189410, 0.041370, 0.000000, 6.170422, 0.041243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.355000, 0.000000, 0.000000, 0.000000, 3.498000, 0.285000,-3.486000,35.574000, 0.285000,-35.573000,99.946000,-8.137000,99.614000, 0.089645,865.921000,-37.590000, 0.463468, 0.637835, 0.051907,-0.635717,1530.016892, 9.431258,96.347007,94.667721,-0.016247,10.234000,21.103697,14.297000, 7.456565, 1.832807,-0.030643,-0.000300, 0.039090,-0.002910, 1.987315, 0.012694, 0.000000, 0.070000, 0.000000, 0.433000, 0.000000, 0.000000,32.086000,98188.557294,57.566000, 1.190372, 0.000018, 0.000161,1114.906000, 1.058877, 0.014242, 6.151316, 0.041367, 0.000000, 6.132444, 0.041240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.372500, 0.000000, 0.000000, 0.000000, 3.456000, 0.283000,-3.444000,35.532000, 0.283000,-35.531000,99.325000,-8.132000,98.992000, 0.089089,867.658000,-37.725000, 0.463658, 0.630170, 0.051573,-0.628059,1530.016892, 9.431258,96.385909,94.694060,-0.018620,10.234000,21.103697,14.297000, 7.456565, 1.832928,-0.031658,-0.000340, 0.038543,-0.003294, 1.987288, 0.012677, 0.000000, 0.070000, 0.000000, 0.434000, 0.000000, 0.000000,32.086000,98182.390692,57.560000, 1.190311, 0.000018, 0.000161,1114.899000, 1.045791, 0.014153, 6.113188, 0.041365, 0.000000, 6.094434, 0.041238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.390000, 0.000000, 0.000000, 0.000000, 3.414000, 0.281000,-3.402000,35.490000, 0.281000,-35.489000,98.706000,-8.127000,98.370000, 0.088534,869.385000,-37.859000, 0.463849, 0.622558, 0.051237,-0.620448,1530.016892, 9.431258,96.424256,94.720714,-0.020011,10.234000,21.103697,14.297000, 7.456565, 1.833000,-0.032000,-0.000361, 0.037985,-0.003495, 1.987260, 0.012661, 0.000000, 0.069000, 0.000000, 0.436000, 0.000000, 0.000000,32.086000,98176.263007,57.554000, 1.190251, 0.000018, 0.000161,1114.892000, 1.032776, 0.014064, 6.075028, 0.041363, 0.000000, 6.056390, 0.041236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.407500, 0.000000, 0.000000, 0.000000, 3.373000, 0.279000,-3.361000,35.448000, 0.279000,-35.447000,98.087000,-8.122000,97.750000, 0.087979,871.101000,-37.994000, 0.464040, 0.615000, 0.050904,-0.612891,1530.016892, 9.431258,96.462042,94.747688,-0.020406,10.234000,21.103697,14.297000, 7.456565, 1.833023,-0.031690,-0.000363, 0.037427,-0.003520, 1.987232, 0.012645, 0.000000, 0.069000, 0.000000, 0.437000, 0.000000, 0.000000,32.086000,98170.174188,57.547000, 1.190191, 0.000018, 0.000161,1114.886000, 1.019830, 0.013975, 6.036834, 0.041362, 0.000000, 6.018313, 0.041235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.425000, 0.000000, 0.000000, 0.000000, 3.331000, 0.277000,-3.320000,35.407000, 0.277000,-35.406000,97.468000,-8.117000,97.130000, 0.087425,872.805000,-38.128000, 0.464232, 0.607496, 0.050568,-0.605387,1530.016892, 9.431258,96.499274,94.774988,-0.019802,10.234000,21.103697,14.297000, 7.456565, 1.832997,-0.030756,-0.000348, 0.036880,-0.003372, 1.987204, 0.012629, 0.000000, 0.069000, 0.000000, 0.438000, 0.000000, 0.000000,32.086000,98164.124183,57.541000, 1.190132, 0.000018, 0.000161,1114.879000, 1.006955, 0.013886, 5.998607, 0.041361, 0.000000, 5.980204, 0.041234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.442500, 0.000000, 0.000000, 0.000000, 3.291000, 0.276000,-3.279000,35.366000, 0.276000,-35.365000,96.851000,-8.112000,96.511000, 0.086872,874.499000,-38.263000, 0.464424, 0.600044, 0.050236,-0.597938,1530.016892, 9.431258,96.535969,94.802620,-0.018208,10.234000,21.103697,14.297000, 7.456565, 1.832921,-0.029233,-0.000316, 0.036355,-0.003062, 1.987176, 0.012613, 0.000000, 0.069000, 0.000000, 0.439000, 0.000000, 0.000000,32.086000,98158.112943,57.535000, 1.190073, 0.000018, 0.000161,1114.873000, 0.994152, 0.013797, 5.960349, 0.041361, 0.000000, 5.942064, 0.041234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.460000, 0.000000, 0.000000, 0.000000, 3.250000, 0.274000,-3.238000,35.326000, 0.274000,-35.325000,96.234000,-8.107000,95.892000, 0.086319,876.183000,-38.397000, 0.464616, 0.592646, 0.049907,-0.590542,1530.016892, 9.431258,96.572154,94.830589,-0.015643,10.234000,21.103697,14.297000, 7.456565, 1.832798,-0.027160,-0.000268, 0.035862,-0.002597, 1.987148, 0.012597, 0.000000, 0.069000, 0.000000, 0.440000, 0.000000, 0.000000,32.086000,98152.140417,57.529000, 1.190014, 0.000018, 0.000161,1114.866000, 0.981422, 0.013709, 5.922064, 0.041361, 0.000000, 5.903895, 0.041234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.477500, 0.000000, 0.000000, 0.000000, 3.210000, 0.272000,-3.198000,35.286000, 0.272000,-35.284000,95.618000,-8.103000,95.274000, 0.085767,877.855000,-38.531000, 0.464809, 0.585300, 0.049575,-0.583199,1530.016892, 9.431258,96.607866,94.858902,-0.012134,10.234000,21.103697,14.296000, 7.456565, 1.832628,-0.024582,-0.000205, 0.035411,-0.001988, 1.987120, 0.012581, 0.000000, 0.069000, 0.000000, 0.442000, 0.000000, 0.000000,32.086000,98146.206555,57.523000, 1.189956, 0.000018, 0.000162,1114.860000, 0.968765, 0.013621, 5.883754, 0.041362, 0.000000, 5.865703, 0.041235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.495000, 0.000000, 0.000000, 0.000000, 3.170000, 0.270000,-3.158000,35.246000, 0.270000,-35.244000,95.003000,-8.098000,94.657000, 0.085216,879.516000,-38.665000, 0.465003, 0.578007, 0.049246,-0.575904,1530.016892, 9.431258,96.643150,94.887565,-0.007719,10.234000,21.103697,14.296000, 7.456565, 1.832413,-0.021545,-0.000129, 0.035008,-0.001249, 1.987092, 0.012565, 0.000000, 0.069000, 0.000000, 0.443000, 0.000000, 0.000000,32.086000,98140.311309,57.517000, 1.189898, 0.000018, 0.000162,1114.853000, 0.956183, 0.013532, 5.845423, 0.041363, 0.000000, 5.827489, 0.041236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.512500, 0.000000, 0.000000, 0.000000, 3.130000, 0.268000,-3.119000,35.206000, 0.268000,-35.205000,94.388000,-8.093000,94.041000, 0.084665,881.167000,-38.799000, 0.465197, 0.570767, 0.048920,-0.568667,1530.016892, 9.431258,96.678062,94.916584,-0.002441,10.234000,21.103697,14.295000, 7.456565, 1.832155,-0.018100,-0.000040, 0.034663,-0.000390, 1.987064, 0.012549, 0.000000, 0.069000, 0.000000, 0.444000, 0.000000, 0.000000,32.086000,98134.454628,57.512000, 1.189841, 0.000018, 0.000162,1114.847000, 0.943679, 0.013444, 5.807076, 0.041365, 0.000000, 5.789260, 0.041238, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.530000, 0.000000, 0.000000, 0.000000, 3.091000, 0.267000,-3.079000,35.166000, 0.267000,-35.165000,93.775000,-8.088000,93.425000, 0.084115,882.807000,-38.933000, 0.465392, 0.563579, 0.048592,-0.561483,1530.016892, 9.431258,96.712661,94.945966, 0.003647,10.234000,21.103697,14.295000, 7.456565, 1.832172,-0.014299, 0.000059, 0.034381, 0.000575, 1.987036, 0.012533, 0.000000, 0.069000, 0.000000, 0.445000, 0.000000, 0.000000,32.086000,98128.636464,57.506000, 1.189784, 0.000018, 0.000162,1114.841000, 0.931414, 0.013356, 5.769213, 0.041364, 0.000000, 5.751514, 0.041237, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.547500, 0.000000, 0.000000, 0.000000, 3.051000, 0.265000,-3.040000,35.127000, 0.265000,-35.126000,93.161000,-8.084000,92.810000, 0.083565,884.436000,-39.066000, 0.465587, 0.556444, 0.048260,-0.554346,1530.016892, 9.431258,96.747014,94.975718, 0.010488,10.234000,21.103697,14.296000, 7.456565, 1.832507,-0.010193, 0.000168, 0.034169, 0.001631, 1.987008, 0.012517, 0.000000, 0.069000, 0.000000, 0.446000, 0.000000, 0.000000,32.086000,98122.856769,57.500000, 1.189727, 0.000018, 0.000162,1114.834000, 0.919403, 0.013268, 5.731895, 0.041359, 0.000000, 5.714310, 0.041232, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.565000, 0.000000, 0.000000, 0.000000, 3.013000, 0.263000,-3.001000,35.088000, 0.263000,-35.087000,92.549000,-8.079000,92.196000, 0.083016,886.055000,-39.200000, 0.465783, 0.549360, 0.047937,-0.547267,1530.016892, 9.431258,96.781194,95.005846, 0.018019,10.234000,21.103697,14.297000, 7.456565, 1.832877,-0.005833, 0.000285, 0.034031, 0.002766, 1.986980, 0.012501, 0.000000, 0.069000, 0.000000, 0.448000, 0.000000, 0.000000,32.086000,98117.115494,57.494000, 1.189671, 0.000018, 0.000162,1114.828000, 0.907500, 0.013180, 5.694670, 0.041354, 0.000000, 5.677199, 0.041227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.582500, 0.000000, 0.000000, 0.000000, 2.974000, 0.261000,-2.963000,35.050000, 0.261000,-35.049000,91.937000,-8.075000,91.582000, 0.082468,887.662000,-39.333000, 0.465980, 0.542328, 0.047611,-0.540235,1530.016892, 9.431258,96.815278,95.036358, 0.026174,10.234000,21.103697,14.298000, 7.456565, 1.833278,-0.001273, 0.000409, 0.033972, 0.003964, 1.986952, 0.012485, 0.000000, 0.069000, 0.000000, 0.449000, 0.000000, 0.000000,32.086000,98111.412593,57.488000, 1.189615, 0.000018, 0.000162,1114.822000, 0.895701, 0.013093, 5.657530, 0.041349, 0.000000, 5.640174, 0.041222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.600000, 0.000000, 0.000000, 0.000000, 2.936000, 0.259000,-2.924000,35.012000, 0.259000,-35.011000,91.326000,-8.070000,90.969000, 0.081920,889.259000,-39.467000, 0.466178, 0.535348, 0.047287,-0.533255,1530.016892, 9.431258,96.849345,95.067261, 0.034882,10.234000,21.103697,14.299000, 7.456565, 1.833706, 0.003436, 0.000538, 0.033993, 0.005213, 1.986923, 0.012470, 0.000000, 0.068000, 0.000000, 0.450000, 0.000000, 0.000000,32.086000,98105.748018,57.483000, 1.189559, 0.000018, 0.000162,1114.816000, 0.884005, 0.013005, 5.620471, 0.041344, 0.000000, 5.603228, 0.041217, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.617500, 0.000000, 0.000000, 0.000000, 2.898000, 0.258000,-2.886000,34.974000, 0.258000,-34.973000,90.716000,-8.065000,90.357000, 0.081373,890.845000,-39.600000, 0.466376, 0.528420, 0.046961,-0.526327,1530.016892, 9.431258,96.883479,95.098562, 0.044070,10.234000,21.103697,14.300000, 7.456565, 1.834159, 0.008243, 0.000671, 0.034099, 0.006498, 1.986895, 0.012454, 0.000000, 0.068000, 0.000000, 0.451000, 0.000000, 0.000000,32.086000,98100.121721,57.477000, 1.189504, 0.000018, 0.000162,1114.810000, 0.872409, 0.012918, 5.583484, 0.041338, 0.000000, 5.566355, 0.041211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.635000, 0.000000, 0.000000, 0.000000, 2.860000, 0.256000,-2.849000,34.936000, 0.256000,-34.935000,90.106000,-8.061000,89.745000, 0.080827,892.421000,-39.733000, 0.466575, 0.521542, 0.046636,-0.519451,1530.016892, 9.431258,96.917764,95.130269, 0.053666,10.234000,21.103697,14.301000, 7.456565, 1.834632, 0.013101, 0.000806, 0.034288, 0.007807, 1.986867, 0.012438, 0.000000, 0.068000, 0.000000, 0.452000, 0.000000, 0.000000,32.086000,98094.533656,57.471000, 1.189449, 0.000018, 0.000162,1114.804000, 0.860909, 0.012831, 5.546564, 0.041332, 0.000000, 5.529548, 0.041205, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.652500, 0.000000, 0.000000, 0.000000, 2.823000, 0.254000,-2.811000,34.898000, 0.254000,-34.897000,89.497000,-8.057000,89.134000, 0.080281,893.986000,-39.866000, 0.466775, 0.514717, 0.046314,-0.512627,1530.016892, 9.431258,96.952285,95.162390, 0.063593,10.234000,21.103697,14.302000, 7.456565, 1.835121, 0.017964, 0.000943, 0.034563, 0.009126, 1.986839, 0.012423, 0.000000, 0.068000, 0.000000, 0.454000, 0.000000, 0.000000,32.086000,98088.983778,57.466000, 1.189395, 0.000018, 0.000162,1114.798000, 0.849505, 0.012743, 5.509704, 0.041326, 0.000000, 5.492801, 0.041199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.670000, 0.000000, 0.000000, 0.000000, 2.785000, 0.252000,-2.774000,34.861000, 0.252000,-34.860000,88.889000,-8.052000,88.524000, 0.079736,895.540000,-39.999000, 0.466975, 0.507942, 0.045994,-0.505854,1530.016892, 9.431258,96.987127,95.194932, 0.073777,10.234000,21.103697,14.303000, 7.456565, 1.835624, 0.022787, 0.001079, 0.034923, 0.010444, 1.986810, 0.012407, 0.000000, 0.068000, 0.000000, 0.455000, 0.000000, 0.000000,32.086000,98083.472039,57.460000, 1.189341, 0.000018, 0.000162,1114.792000, 0.838193, 0.012656, 5.472897, 0.041320, 0.000000, 5.456107, 0.041193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.687500, 0.000000, 0.000000, 0.000000, 2.749000, 0.251000,-2.737000,34.824000, 0.251000,-34.823000,88.282000,-8.048000,87.914000, 0.079191,897.083000,-40.132000, 0.467177, 0.501218, 0.045671,-0.499133,1530.016892, 9.431258,97.022374,95.227904, 0.084146,10.234000,21.103697,14.304000, 7.456565, 1.836136, 0.027530, 0.001215, 0.035366, 0.011749, 1.986782, 0.012391, 0.000000, 0.068000, 0.000000, 0.456000, 0.000000, 0.000000,32.086000,98077.998395,57.455000, 1.189287, 0.000018, 0.000162,1114.786000, 0.826971, 0.012570, 5.436139, 0.041313, 0.000000, 5.419461, 0.041186, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.705000, 0.000000, 0.000000, 0.000000, 2.712000, 0.249000,-2.701000,34.788000, 0.249000,-34.787000,87.675000,-8.043000,87.305000, 0.078647,898.616000,-40.265000, 0.467379, 0.494545, 0.045350,-0.492463,1530.016892, 9.431258,97.058110,95.261315, 0.094626,10.234000,21.103697,14.305000, 7.456565, 1.836653, 0.032157, 0.001347, 0.035892, 0.013031, 1.986754, 0.012375, 0.000000, 0.068000, 0.000000, 0.457000, 0.000000, 0.000000,32.086000,98072.562800,57.449000, 1.189233, 0.000018, 0.000162,1114.780000, 0.815838, 0.012483, 5.399422, 0.041307, 0.000000, 5.382857, 0.041180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.722500, 0.000000, 0.000000, 0.000000, 2.676000, 0.247000,-2.664000,34.751000, 0.247000,-34.751000,87.068000,-8.039000,86.697000, 0.078104,900.138000,-40.398000, 0.467582, 0.487922, 0.045030,-0.485839,1530.016892, 9.431258,97.094417,95.295172, 0.105149,10.234000,21.103697,14.306000, 7.456565, 1.837173, 0.036632, 0.001477, 0.036497, 0.014280, 1.986725, 0.012360, 0.000000, 0.068000, 0.000000, 0.458000, 0.000000, 0.000000,32.086000,98067.165210,57.444000, 1.189181, 0.000018, 0.000162,1114.774000, 0.804791, 0.012396, 5.362741, 0.041300, 0.000000, 5.346289, 0.041174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.740000, 0.000000, 0.000000, 0.000000, 2.640000, 0.245000,-2.628000,34.715000, 0.245000,-34.714000,86.463000,-8.035000,86.089000, 0.077561,901.650000,-40.530000, 0.467786, 0.481350, 0.044708,-0.479271,1530.016892, 9.431258,97.131371,95.329486, 0.115649,10.234000,21.103697,14.308000, 7.456565, 1.837692, 0.040927, 0.001602, 0.037178, 0.015487, 1.986697, 0.012344, 0.000000, 0.068000, 0.000000, 0.460000, 0.000000, 0.000000,32.086000,98061.805580,57.438000, 1.189128, 0.000018, 0.000162,1114.768000, 0.793829, 0.012309, 5.326092, 0.041294, 0.000000, 5.309752, 0.041167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 5.757500, 0.000000, 0.000000, 0.000000, 2.604000, 0.243000,-2.593000,34.680000, 0.243000,-34.679000,85.858000,-8.030000,85.482000, 0.077019,903.151000,-40.663000, 0.467991, 0.474828, 0.044392,-0.472748,1530.016892, 9.431258,97.169048,95.364264, 0.126061,10.234000,21.103697,14.309000, 7.456565, 1.838207, 0.045014, 0.001723, 0.037933, 0.016645, 1.986668, 0.012328, 0.000000, 0.068000, 0.000000, 0.461000, 0.000000, 0.000000,32.086000,98056.483865,57.433000, 1.189076, 0.000018, 0.000162,1114.762000, 0.782949, 0.012223, 5.289470, 0.041288, 0.000000, 5.273242, 0.041161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
